key,ideaA,ideaB,persona,relatedness,generality,model,relatedness_human,generality_human
"('matter', 'philosophyofreligion')",matter,philosophy of religion,phd,1,3,gemini,3,0
"('matter', 'philosophyofreligion')",matter,philosophy of religion,phd,1,3,gemini,1,0
"('metaphysics', 'philosophyofart')",philosophy of art,metaphysics,expert,2,0,gemini,0,-1
"('metaphysics', 'philosophyofart')",philosophy of art,metaphysics,phd,3,0,gemini,1,3
"('philosophyofscience', 'philosophyofsocialscience')",philosophy of social science,philosophy of science,expert,4,0,gemini,4,1
"('philosophyofscience', 'philosophyofsocialscience')",philosophy of social science,philosophy of science,phd,4,0,gemini,4,0
"('aesthetics', 'aestheticsandphilosophyofart')",aesthetics,aesthetics and philosophy of art,expert,4,1,gemini,4,2
"('aesthetics', 'aestheticsandphilosophyofart')",aesthetics,aesthetics and philosophy of art,phd,4,1,gemini,4,0
"('aesthetics', 'aestheticsandphilosophyofart')",aesthetics,aesthetics and philosophy of art,phd,4,1,gemini,4,0
"('aesthetics', 'aestheticsandphilosophyofart')",aesthetics,aesthetics and philosophy of art,phd,4,1,gemini,3,0
"('epistemology', 'probabilityandstatistics')",probability and statistics,epistemology,expert,2,0,gemini,3,0
"('epistemology', 'probabilityandstatistics')",probability and statistics,epistemology,phd,3,0,gemini,3,-1
"('epistemology', 'probabilityandstatistics')",probability and statistics,epistemology,phd,3,0,gemini,1,2
"('essenceandexistence', 'existence')",essence and existence,existence,expert,4,0,gemini,4,0
"('essenceandexistence', 'existence')",essence and existence,existence,phd,4,0,gemini,4,0
"('essenceandexistence', 'existence')",essence and existence,existence,phd,4,0,gemini,4,0
"('epistemology', 'foundationalism')",foundationalism,epistemology,expert,4,0,gemini,4,0
"('epistemology', 'foundationalism')",foundationalism,epistemology,expert,4,0,gemini,4,0
"('epistemology', 'foundationalism')",foundationalism,epistemology,expert,4,0,gemini,4,0
"('epistemology', 'foundationalism')",foundationalism,epistemology,phd,4,0,gemini,4,-1
"('epistemology', 'foundationalism')",foundationalism,epistemology,phd,4,0,gemini,4,0
"('epistemology', 'foundationalism')",foundationalism,epistemology,phd,4,0,gemini,4,0
"('body', 'philosophyofmind')",body,philosophy of mind,expert,4,1,gemini,3,-1
"('body', 'philosophyofmind')",body,philosophy of mind,expert,4,1,gemini,3,2
"('body', 'philosophyofmind')",body,philosophy of mind,expert,4,1,gemini,4,1
"('body', 'philosophyofmind')",body,philosophy of mind,expert,4,1,gemini,3,2
"('body', 'philosophyofmind')",body,philosophy of mind,phd,4,1,gemini,3,3
"('philosophyofcomputerscience', 'philosophyofscience')",philosophy of computer science,philosophy of science,course_taker,4,0,gemini,3,1
"('philosophyofcomputerscience', 'philosophyofscience')",philosophy of computer science,philosophy of science,phd,4,0,gemini,4,0
"('philosophyofcomputerscience', 'philosophyofscience')",philosophy of computer science,philosophy of science,phd,4,0,gemini,4,1
"('causalprocesses', 'causation')",causal processes,causation,expert,4,0,gemini,4,0
"('causalprocesses', 'causation')",causal processes,causation,phd,4,0,gemini,4,0
"('ethics', 'gametheoryinethics')",game theory in ethics,ethics,expert,4,0,gemini,4,0
"('ethics', 'gametheoryinethics')",game theory in ethics,ethics,phd,4,0,gemini,3,0
"('ethics', 'gametheoryinethics')",game theory in ethics,ethics,phd,4,0,gemini,3,3
"('cognitivescience', 'kantsviewofthemindandconsciousnessofself')",kant's view of the mind and consciousness of self,cognitive science,expert,3,0,gemini,2,-1
"('cognitivescience', 'kantsviewofthemindandconsciousnessofself')",kant's view of the mind and consciousness of self,cognitive science,phd,2,0,gemini,2,3
"('metaphysics', 'realism')",realism,metaphysics,expert,4,0,gemini,4,0
"('metaphysics', 'realism')",realism,metaphysics,phd,4,0,gemini,4,0
"('metaphysics', 'realism')",realism,metaphysics,phd,4,0,gemini,4,0
"('perception', 'sensedata')",sense-data,perception,expert,4,0,gemini,4,0
"('perception', 'sensedata')",sense-data,perception,expert,4,0,gemini,4,0
"('perception', 'sensedata')",sense-data,perception,phd,4,0,gemini,4,0
"('perception', 'sensedata')",sense-data,perception,phd,4,0,gemini,4,0
"('perception', 'sensedata')",sense-data,perception,phd,4,0,gemini,4,0
"('continentalphilosophy', 'philosophyofhistory')",philosophy of history,continental philosophy,expert,2,3,gemini,2,3
"('continentalphilosophy', 'philosophyofhistory')",philosophy of history,continental philosophy,phd,2,3,gemini,2,1
"('cognitivescience', 'mentalimagery')",mental imagery,cognitive science,expert,4,0,gemini,4,-1
"('cognitivescience', 'mentalimagery')",mental imagery,cognitive science,phd,4,0,gemini,4,0
"('humeonreligion', 'philosophyofreligion')",hume on religion,philosophy of religion,expert,4,0,gemini,4,0
"('humeonreligion', 'philosophyofreligion')",hume on religion,philosophy of religion,expert,4,0,gemini,4,0
"('humeonreligion', 'philosophyofreligion')",hume on religion,philosophy of religion,phd,4,0,gemini,4,0
"('humeonreligion', 'philosophyofreligion')",hume on religion,philosophy of religion,phd,4,0,gemini,4,0
"('humeonreligion', 'philosophyofreligion')",hume on religion,philosophy of religion,phd,4,0,gemini,4,0
"('epistemology', 'justifiedtruebelief')",justified true belief,epistemology,expert,4,0,gemini,4,0
"('epistemology', 'justifiedtruebelief')",justified true belief,epistemology,phd,4,0,gemini,4,0
"('bioethics', 'cloning')",cloning,bioethics,expert,4,0,gemini,4,0
"('bioethics', 'cloning')",cloning,bioethics,phd,4,0,gemini,4,0
"('epistemology', 'knowledge')",knowledge,epistemology,expert,4,0,gemini,4,0
"('epistemology', 'knowledge')",knowledge,epistemology,expert,4,0,gemini,4,1
"('epistemology', 'knowledge')",knowledge,epistemology,phd,4,0,gemini,4,3
"('epistemology', 'knowledge')",knowledge,epistemology,phd,4,0,gemini,4,-1
"('epistemology', 'knowledge')",knowledge,epistemology,phd,4,0,gemini,4,1
"('epistemology', 'knowledge')",knowledge,epistemology,phd,4,0,gemini,4,2
"('epistemology', 'knowledge')",knowledge,epistemology,phd,4,0,gemini,4,2
"('epistemology', 'knowledge')",knowledge,epistemology,phd,4,0,gemini,4,0
"('epistemology', 'knowledge')",knowledge,epistemology,phd,4,0,gemini,4,0
"('civildisobedience', 'philosophyoflaw')",philosophy of law,civil disobedience,novice,3,1,gemini,3,1
"('civildisobedience', 'philosophyoflaw')",philosophy of law,civil disobedience,phd,4,1,gemini,3,0
"('emergence', 'panpsychism')",panpsychism,emergence,expert,3,3,gemini,3,2
"('emergence', 'panpsychism')",panpsychism,emergence,phd,2,3,gemini,4,3
"('kantsphilosophyofscience', 'metaphysics')",kant's philosophy of science,metaphysics,expert,3,0,gemini,1,0
"('kantsphilosophyofscience', 'metaphysics')",kant's philosophy of science,metaphysics,phd,4,0,gemini,2,0
"('historyoflogic', 'medievallogic')",medieval logic,history of logic,novice,4,0,gemini,4,-1
"('historyoflogic', 'medievallogic')",medieval logic,history of logic,phd,4,0,gemini,4,0
"('idiolects', 'philosophyoflanguage')",idiolects,philosophy of language,expert,3,0,gemini,2,0
"('idiolects', 'philosophyoflanguage')",idiolects,philosophy of language,expert,3,0,gemini,-1,0
"('idiolects', 'philosophyoflanguage')",idiolects,philosophy of language,phd,3,0,gemini,4,0
"('divineillumination', 'philosophyofmind')",divine illumination,philosophy of mind,expert,2,3,gemini,4,1
"('divineillumination', 'philosophyofmind')",divine illumination,philosophy of mind,phd,2,0,gemini,3,0
"('consciousness', 'consciousnessandintentionality')",consciousness and intentionality,consciousness,expert,4,0,gemini,4,2
"('consciousness', 'consciousnessandintentionality')",consciousness and intentionality,consciousness,phd,4,0,gemini,4,0
"('ethnocentrism', 'philosophyofreligion')",ethnocentrism,philosophy of religion,expert,1,3,gemini,4,1
"('ethnocentrism', 'philosophyofreligion')",ethnocentrism,philosophy of religion,phd,1,3,gemini,0,-1
"('ethnocentrism', 'philosophyofreligion')",ethnocentrism,philosophy of religion,phd,1,3,gemini,0,-1
"('ethnocentrism', 'philosophyofreligion')",ethnocentrism,philosophy of religion,phd,1,3,gemini,3,0
"('foundationalism', 'skepticism')",foundationalism,skepticism,expert,4,3,gemini,4,2
"('foundationalism', 'skepticism')",foundationalism,skepticism,phd,4,3,gemini,2,0
"('folkpsychology', 'philosophyofmind')",folk psychology,philosophy of mind,expert,4,0,gemini,4,-1
"('folkpsychology', 'philosophyofmind')",folk psychology,philosophy of mind,expert,4,0,gemini,4,0
"('folkpsychology', 'philosophyofmind')",folk psychology,philosophy of mind,expert,4,0,gemini,4,0
"('folkpsychology', 'philosophyofmind')",folk psychology,philosophy of mind,phd,4,0,gemini,4,0
"('folkpsychology', 'philosophyofmind')",folk psychology,philosophy of mind,phd,4,0,gemini,3,0
"('folkpsychology', 'philosophyofmind')",folk psychology,philosophy of mind,phd,4,0,gemini,4,0
"('perception', 'qualia')",qualia,perception,expert,4,0,gemini,4,2
"('perception', 'qualia')",qualia,perception,phd,4,0,gemini,3,2
"('metaphysics', 'motionandtime')",motion and time,metaphysics,expert,3,0,gemini,3,3
"('metaphysics', 'motionandtime')",motion and time,metaphysics,phd,3,0,gemini,4,0
"('metaphysics', 'naturalphilosophy')",natural philosophy,metaphysics,expert,4,1,gemini,3,2
"('metaphysics', 'naturalphilosophy')",natural philosophy,metaphysics,phd,4,1,gemini,4,0
"('metaphysics', 'naturalphilosophy')",natural philosophy,metaphysics,phd,4,1,gemini,2,2
"('pantheism', 'philosophyofreligion')",pantheism,philosophy of religion,expert,4,0,gemini,3,0
"('pantheism', 'philosophyofreligion')",pantheism,philosophy of religion,expert,4,0,gemini,4,0
"('pantheism', 'philosophyofreligion')",pantheism,philosophy of religion,phd,4,0,gemini,4,0
"('pantheism', 'philosophyofreligion')",pantheism,philosophy of religion,phd,4,0,gemini,4,0
"('pantheism', 'philosophyofreligion')",pantheism,philosophy of religion,phd,4,0,gemini,4,0
"('epistemology', 'naturalizedepistemology')",naturalized epistemology,epistemology,expert,4,0,gemini,4,0
"('epistemology', 'naturalizedepistemology')",naturalized epistemology,epistemology,expert,4,0,gemini,4,0
"('epistemology', 'naturalizedepistemology')",naturalized epistemology,epistemology,expert,4,0,gemini,4,0
"('epistemology', 'naturalizedepistemology')",naturalized epistemology,epistemology,phd,4,0,gemini,4,0
"('epistemology', 'naturalizedepistemology')",naturalized epistemology,epistemology,phd,4,0,gemini,4,-1
"('epistemology', 'naturalizedepistemology')",naturalized epistemology,epistemology,phd,4,0,gemini,3,0
"('epistemology', 'naturalizedepistemology')",naturalized epistemology,epistemology,phd,4,0,gemini,4,0
"('epistemology', 'naturalizedepistemology')",naturalized epistemology,epistemology,phd,4,0,gemini,3,0
"('epistemology', 'naturalizedepistemology')",naturalized epistemology,epistemology,phd,4,0,gemini,3,0
"('logos', 'perception')",logos,perception,expert,2,3,gemini,1,3
"('logos', 'perception')",logos,perception,phd,2,3,gemini,0,-1
"('analyticfeminism', 'metaphysics')",analytic feminism,metaphysics,expert,2,0,gemini,0,-1
"('analyticfeminism', 'metaphysics')",analytic feminism,metaphysics,phd,1,3,gemini,1,0
"('chinesephilosophy', 'chinesewesterncomparativephilosophy')",chinese-western comparative philosophy,chinese philosophy,expert,4,0,gemini,4,1
"('chinesephilosophy', 'chinesewesterncomparativephilosophy')",chinese-western comparative philosophy,chinese philosophy,expert,4,0,gemini,4,3
"('chinesephilosophy', 'chinesewesterncomparativephilosophy')",chinese-western comparative philosophy,chinese philosophy,phd,4,0,gemini,3,0
"('chinesephilosophy', 'chinesewesterncomparativephilosophy')",chinese-western comparative philosophy,chinese philosophy,phd,4,0,gemini,4,3
"('koreanphilosophy', 'perception')",korean philosophy,perception,expert,2,3,gemini,1,3
"('koreanphilosophy', 'perception')",korean philosophy,perception,phd,2,3,gemini,0,-1
"('originofaesthetic', 'philosophyofmind')",origin of aesthetic,philosophy of mind,expert,2,0,gemini,2,-1
"('originofaesthetic', 'philosophyofmind')",origin of aesthetic,philosophy of mind,expert,2,0,gemini,0,-1
"('originofaesthetic', 'philosophyofmind')",origin of aesthetic,philosophy of mind,expert,2,0,gemini,0,-1
"('originofaesthetic', 'philosophyofmind')",origin of aesthetic,philosophy of mind,expert,2,0,gemini,1,0
"('originofaesthetic', 'philosophyofmind')",origin of aesthetic,philosophy of mind,phd,2,3,gemini,0,-1
"('connectionism', 'trainingset')",connectionism,training set,course_taker,4,3,gemini,4,0
"('connectionism', 'trainingset')",connectionism,training set,phd,4,3,gemini,3,0
"('evolution', 'unitsandlevelsofselection')",units and levels of selection,evolution,expert,4,0,gemini,4,1
"('evolution', 'unitsandlevelsofselection')",units and levels of selection,evolution,phd,4,0,gemini,4,0
"('consciousness', 'consciousnessandcontent')",consciousness and content,consciousness,expert,4,0,gemini,4,-1
"('consciousness', 'consciousnessandcontent')",consciousness and content,consciousness,phd,4,0,gemini,4,0
"('perception', 'philosophyofphysics')",philosophy of physics,perception,expert,2,3,gemini,1,1
"('perception', 'philosophyofphysics')",philosophy of physics,perception,phd,2,3,gemini,0,-1
"('dynamicalsystem', 'supertasks')",supertasks,dynamical system,expert,2,3,gemini,3,1
"('dynamicalsystem', 'supertasks')",supertasks,dynamical system,phd,2,3,gemini,2,3
"('modularity', 'philosophyofmind')",modularity,philosophy of mind,expert,3,0,gemini,4,-1
"('modularity', 'philosophyofmind')",modularity,philosophy of mind,expert,3,0,gemini,4,0
"('modularity', 'philosophyofmind')",modularity,philosophy of mind,expert,3,0,gemini,4,0
"('modularity', 'philosophyofmind')",modularity,philosophy of mind,phd,4,0,gemini,2,3
"('logic', 'philosophyofmathematics')",logic,philosophy of mathematics,course_taker,4,1,gemini,4,2
"('logic', 'philosophyofmathematics')",logic,philosophy of mathematics,phd,4,1,gemini,4,3
"('logic', 'philosophyofmathematics')",logic,philosophy of mathematics,phd,4,1,gemini,3,2
"('logic', 'philosophyofmathematics')",logic,philosophy of mathematics,phd,4,1,gemini,4,2
"('logic', 'philosophyofmathematics')",logic,philosophy of mathematics,phd,4,1,gemini,4,3
"('defeasiblereasoning', 'epistemology')",defeasible reasoning,epistemology,expert,3,0,gemini,4,0
"('defeasiblereasoning', 'epistemology')",defeasible reasoning,epistemology,phd,3,0,gemini,4,0
"('descartesontologicalargument', 'perception')",descartes' ontological argument,perception,expert,1,-1,gemini,1,0
"('descartesontologicalargument', 'perception')",descartes' ontological argument,perception,phd,1,-1,gemini,0,-1
"('bioethics', 'feministbioethics')",feminist bioethics,bioethics,expert,4,0,gemini,4,0
"('bioethics', 'feministbioethics')",feminist bioethics,bioethics,phd,4,0,gemini,4,0
"('bioethics', 'feministbioethics')",feminist bioethics,bioethics,phd,4,0,gemini,4,0
"('bioethics', 'feministbioethics')",feminist bioethics,bioethics,phd,4,0,gemini,4,0
"('justifiedtruebelief', 'perception')",justified true belief,perception,expert,2,3,gemini,2,3
