key,ideaA,ideaB,relatedness,generality,persona,system_prompt,user_prompt,metadata
"('arabicphilosophyandislamicphilosophy', 'metaphysics')",arabic philosophy and islamic philosophy,metaphysics,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:55:50.162076+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('consciousness', 'higherordertheoriesofconsciousness')",higher-order theories of consciousness,consciousness,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:55:51.514898+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('consciousness', 'higherordertheoriesofconsciousness')",higher-order theories of consciousness,consciousness,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:55:53.024005+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('consciousness', 'higherordertheoriesofconsciousness')",higher-order theories of consciousness,consciousness,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:55:54.383134+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('afterlife', 'meaningoflife')",meaning of life,afterlife,2,1,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:55:55.769438+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('afterlife', 'meaningoflife')",meaning of life,afterlife,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:55:57.122032+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('afterlife', 'meaningoflife')",meaning of life,afterlife,3,1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:55:58.527744+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('philosophyofmind', 'syntacticanalysis')",syntactic analysis,philosophy of mind,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:55:59.892688+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofmind', 'syntacticanalysis')",syntactic analysis,philosophy of mind,1,-1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:01.240564+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofmind', 'syntacticanalysis')",syntactic analysis,philosophy of mind,1,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:02.588604+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('metaphysics', 'universals')",universals,metaphysics,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:03.911712+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'universals')",universals,metaphysics,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:05.249657+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'universals')",universals,metaphysics,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:06.608744+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemology', 'matter')",matter,epistemology,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:07.923794+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'matter')",matter,epistemology,1,-1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:09.253497+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'matter')",matter,epistemology,2,1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:10.642573+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('philosophyofreligion', 'religiousexperience')",philosophy of religion,religious experience,4,0,course_taker,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:12.023131+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('philosophyofreligion', 'religiousexperience')",philosophy of religion,religious experience,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:13.362174+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofreligion', 'religiousexperience')",philosophy of religion,religious experience,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:14.698571+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('interpretation', 'judaicphilosophy')",judaic philosophy,interpretation,2,0,course_taker,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:16.023618+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('interpretation', 'judaicphilosophy')",judaic philosophy,interpretation,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:17.354415+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('interpretation', 'judaicphilosophy')",judaic philosophy,interpretation,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:18.686783+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemology', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,epistemology,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:20.073513+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,epistemology,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:21.438104+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,epistemology,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:22.856269+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('causeandeffect', 'perception')",cause and effect,perception,2,1,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:24.181118+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('causeandeffect', 'perception')",cause and effect,perception,2,1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:25.532328+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('causeandeffect', 'perception')",cause and effect,perception,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:26.886195+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('chinesephilosophy', 'westernphilosophy')",western philosophy,chinese philosophy,2,1,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:28.231086+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('chinesephilosophy', 'westernphilosophy')",western philosophy,chinese philosophy,2,3,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:29.598112+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('chinesephilosophy', 'westernphilosophy')",western philosophy,chinese philosophy,2,3,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:30.941883+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('naturallaw', 'philosophyoflaw')",natural law,philosophy of law,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:32.306447+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('naturallaw', 'philosophyoflaw')",natural law,philosophy of law,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:33.628480+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('naturallaw', 'philosophyoflaw')",natural law,philosophy of law,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:34.957365+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('chinesephilosophy', 'zenbuddhism')",zen buddhism,chinese philosophy,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:36.291277+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('chinesephilosophy', 'zenbuddhism')",zen buddhism,chinese philosophy,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:37.632506+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('chinesephilosophy', 'zenbuddhism')",zen buddhism,chinese philosophy,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:38.983463+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('metaphysics', 'metaphysicsofscience')",metaphysics of science,metaphysics,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:40.356397+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'metaphysicsofscience')",metaphysics of science,metaphysics,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:41.693610+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'metaphysicsofscience')",metaphysics of science,metaphysics,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:43.025861+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('cognitivescience', 'philosophyofscienceandthesciences')",cognitive science,philosophy of science and the sciences,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:44.423563+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'philosophyofscienceandthesciences')",cognitive science,philosophy of science and the sciences,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:45.811383+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'philosophyofscienceandthesciences')",cognitive science,philosophy of science and the sciences,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:47.202613+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('metaphysics', 'modernphilosophy')",modern philosophy,metaphysics,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:48.654655+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'modernphilosophy')",modern philosophy,metaphysics,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:49.997135+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'modernphilosophy')",modern philosophy,metaphysics,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:51.420870+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('metaphysics', 'personalidentityandethics')",personal identity and ethics,metaphysics,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:52.785539+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'personalidentityandethics')",personal identity and ethics,metaphysics,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:54.203825+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'personalidentityandethics')",personal identity and ethics,metaphysics,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:55.620080+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('perception', 'unitarianism')",unitarianism,perception,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:57.148825+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('perception', 'unitarianism')",unitarianism,perception,2,-1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:58.526401+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('perception', 'unitarianism')",unitarianism,perception,1,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:56:59.855969+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemology', 'feministepistemologyandphilosophyofscience')",feminist epistemology and philosophy of science,epistemology,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:01.218336+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'feministepistemologyandphilosophyofscience')",feminist epistemology and philosophy of science,epistemology,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:02.539899+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'feministepistemologyandphilosophyofscience')",feminist epistemology and philosophy of science,epistemology,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:03.882044+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('18thcenturygermanaesthetics', 'metaphysics')",18th century german aesthetics,metaphysics,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:05.240050+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('18thcenturygermanaesthetics', 'metaphysics')",18th century german aesthetics,metaphysics,1,-1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:06.574537+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('18thcenturygermanaesthetics', 'metaphysics')",18th century german aesthetics,metaphysics,2,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:07.921635+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('activationvalue', 'folkpsychology')",activation value,folk psychology,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:09.421592+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('activationvalue', 'folkpsychology')",activation value,folk psychology,2,-1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:10.750951+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('activationvalue', 'folkpsychology')",activation value,folk psychology,2,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:12.114118+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('hilbertsprogram', 'philosophyofmathematics')",hilbert's program,philosophy of mathematics,4,0,course_taker,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:13.490106+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('hilbertsprogram', 'philosophyofmathematics')",hilbert's program,philosophy of mathematics,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:14.808561+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('hilbertsprogram', 'philosophyofmathematics')",hilbert's program,philosophy of mathematics,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:16.183850+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('eliminativematerialism', 'philosophyofmind')",eliminative materialism,philosophy of mind,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:17.520905+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('eliminativematerialism', 'philosophyofmind')",eliminative materialism,philosophy of mind,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:18.872780+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('eliminativematerialism', 'philosophyofmind')",eliminative materialism,philosophy of mind,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:20.190148+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('historyoflogic', 'intuitionisticlogic')",intuitionistic logic,history of logic,2,0,novice,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:21.572321+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('historyoflogic', 'intuitionisticlogic')",intuitionistic logic,history of logic,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:22.895093+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('historyoflogic', 'intuitionisticlogic')",intuitionistic logic,history of logic,2,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:24.497300+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('blindsight', 'perception')",blindsight,perception,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:25.844531+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('blindsight', 'perception')",blindsight,perception,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:27.199859+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('blindsight', 'perception')",blindsight,perception,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:57:28.542951+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
